name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
Cent,0,0_AB,,,1285,5018,Freeway,1,0.23840,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.943374,40.616438,0.0 -111.938854,40.616721,0.0</coordinates></LineString>","<LineString><coordinates>-111.943375,40.616454,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",,,
Cent,0,0_BA,,,5018,1285,Freeway,1,0.23840,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.938856,40.616752,0.0 -111.943376,40.616469,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.943375,40.616454,0.0</coordinates></LineString>",,,
Cent,0,0_AB,,,1286,11125,Freeway,1,0.46596,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.934218,40.630776,0.0 -111.933985,40.624023,0.0</coordinates></LineString>","<LineString><coordinates>-111.934202,40.630776,0.0 -111.933970,40.624024,0.0</coordinates></LineString>",,,
Cent,0,0_BA,,,11125,1286,Freeway,1,0.46596,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.933954,40.624024,0.0 -111.934187,40.630777,0.0</coordinates></LineString>","<LineString><coordinates>-111.933970,40.624024,0.0 -111.934202,40.630776,0.0</coordinates></LineString>",,,
Cent,0,0_AB,,,1289,4952,Freeway,1,0.24269,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.933868,40.616691,0.0 -111.929251,40.616658,0.0</coordinates></LineString>","<LineString><coordinates>-111.933868,40.616707,0.0 -111.929251,40.616674,0.0</coordinates></LineString>",,,
Cent,0,0_BA,,,4952,1289,Freeway,1,0.24269,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.929251,40.616689,0.0 -111.933868,40.616722,0.0</coordinates></LineString>","<LineString><coordinates>-111.929251,40.616674,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",,,
Cent,0,0_AB,,,1289,5018,Freeway,1,0.26213,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.933868,40.616722,0.0 -111.938855,40.616752,0.0</coordinates></LineString>","<LineString><coordinates>-111.933868,40.616707,0.0 -111.938855,40.616737,0.0</coordinates></LineString>",,,
Cent,0,0_BA,,,5018,1289,Freeway,1,0.26213,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.938855,40.616721,0.0 -111.933868,40.616691,0.0</coordinates></LineString>","<LineString><coordinates>-111.938855,40.616737,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",,,
Cent,0,0_AB,,,1289,11124,Freeway,1,0.50688,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.933883,40.616703,0.0 -111.931834,40.609522,0.0</coordinates></LineString>","<LineString><coordinates>-111.933868,40.616707,0.0 -111.931819,40.609526,0.0</coordinates></LineString>",,,
Cent,0,0_BA,,,11124,1289,Freeway,1,0.50688,7,21.1765,10000.0000,1,220.0,12.0,"","","<LineString><coordinates>-111.931804,40.609531,0.0 -111.933853,40.616711,0.0</coordinates></LineString>","<LineString><coordinates>-111.931819,40.609526,0.0 -111.933868,40.616707,0.0</coordinates></LineString>",,,
